"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Oregon"	"41"	"2000"	"2000"	"Jun., 2000"	"2000/06"	41	Not Applicable	Not Applicable
	"Oregon"	"41"	"2000"	"2000"	"Jul., 2000"	"2000/07"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2000"	"2000"	"Aug., 2000"	"2000/08"	42	Not Applicable	Not Applicable
	"Oregon"	"41"	"2000"	"2000"	"Sep., 2000"	"2000/09"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2000"	"2000"	"Oct., 2000"	"2000/10"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"2000"	"2000"	"Nov., 2000"	"2000/11"	31	Not Applicable	Not Applicable
	"Oregon"	"41"	"2000"	"2000"	"Dec., 2000"	"2000/12"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Jan., 2001"	"2001/01"	38	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Feb., 2001"	"2001/02"	36	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Mar., 2001"	"2001/03"	34	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Apr., 2001"	"2001/04"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"May, 2001"	"2001/05"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Jun., 2001"	"2001/06"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Jul., 2001"	"2001/07"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Aug., 2001"	"2001/08"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Sep., 2001"	"2001/09"	39	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Oct., 2001"	"2001/10"	54	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Nov., 2001"	"2001/11"	42	Not Applicable	Not Applicable
	"Oregon"	"41"	"2001"	"2001"	"Dec., 2001"	"2001/12"	40	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Jan., 2002"	"2002/01"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Feb., 2002"	"2002/02"	42	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Mar., 2002"	"2002/03"	42	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Apr., 2002"	"2002/04"	38	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"May, 2002"	"2002/05"	45	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Jun., 2002"	"2002/06"	45	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Jul., 2002"	"2002/07"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Aug., 2002"	"2002/08"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Sep., 2002"	"2002/09"	42	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Oct., 2002"	"2002/10"	34	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Nov., 2002"	"2002/11"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"2002"	"2002"	"Dec., 2002"	"2002/12"	39	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Jan., 2003"	"2003/01"	40	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Feb., 2003"	"2003/02"	53	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Mar., 2003"	"2003/03"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Apr., 2003"	"2003/04"	41	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"May, 2003"	"2003/05"	54	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Jun., 2003"	"2003/06"	66	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Jul., 2003"	"2003/07"	49	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Aug., 2003"	"2003/08"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Sep., 2003"	"2003/09"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Oct., 2003"	"2003/10"	49	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Nov., 2003"	"2003/11"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2003"	"2003"	"Dec., 2003"	"2003/12"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Jan., 2004"	"2004/01"	40	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Feb., 2004"	"2004/02"	36	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Mar., 2004"	"2004/03"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Apr., 2004"	"2004/04"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"May, 2004"	"2004/05"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Jun., 2004"	"2004/06"	47	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Jul., 2004"	"2004/07"	55	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Aug., 2004"	"2004/08"	59	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Sep., 2004"	"2004/09"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Oct., 2004"	"2004/10"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Nov., 2004"	"2004/11"	39	Not Applicable	Not Applicable
	"Oregon"	"41"	"2004"	"2004"	"Dec., 2004"	"2004/12"	49	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Jan., 2005"	"2005/01"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Feb., 2005"	"2005/02"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Mar., 2005"	"2005/03"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Apr., 2005"	"2005/04"	39	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"May, 2005"	"2005/05"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Jun., 2005"	"2005/06"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Jul., 2005"	"2005/07"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Aug., 2005"	"2005/08"	37	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Sep., 2005"	"2005/09"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Oct., 2005"	"2005/10"	41	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Nov., 2005"	"2005/11"	33	Not Applicable	Not Applicable
	"Oregon"	"41"	"2005"	"2005"	"Dec., 2005"	"2005/12"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Jan., 2006"	"2006/01"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Feb., 2006"	"2006/02"	53	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Mar., 2006"	"2006/03"	40	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Apr., 2006"	"2006/04"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"May, 2006"	"2006/05"	59	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Jun., 2006"	"2006/06"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Jul., 2006"	"2006/07"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Aug., 2006"	"2006/08"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Sep., 2006"	"2006/09"	49	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Oct., 2006"	"2006/10"	32	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Nov., 2006"	"2006/11"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2006"	"2006"	"Dec., 2006"	"2006/12"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Jan., 2007"	"2007/01"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Feb., 2007"	"2007/02"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Mar., 2007"	"2007/03"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Apr., 2007"	"2007/04"	47	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"May, 2007"	"2007/05"	66	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Jun., 2007"	"2007/06"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Jul., 2007"	"2007/07"	45	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Aug., 2007"	"2007/08"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Sep., 2007"	"2007/09"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Oct., 2007"	"2007/10"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Nov., 2007"	"2007/11"	54	Not Applicable	Not Applicable
	"Oregon"	"41"	"2007"	"2007"	"Dec., 2007"	"2007/12"	41	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Jan., 2008"	"2008/01"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Feb., 2008"	"2008/02"	47	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Mar., 2008"	"2008/03"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Apr., 2008"	"2008/04"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"May, 2008"	"2008/05"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Jun., 2008"	"2008/06"	56	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Jul., 2008"	"2008/07"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Aug., 2008"	"2008/08"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Sep., 2008"	"2008/09"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Oct., 2008"	"2008/10"	45	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Nov., 2008"	"2008/11"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Dec., 2008"	"2008/12"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Jan., 2009"	"2009/01"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Feb., 2009"	"2009/02"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Mar., 2009"	"2009/03"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Apr., 2009"	"2009/04"	56	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"May, 2009"	"2009/05"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Jun., 2009"	"2009/06"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Jul., 2009"	"2009/07"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Aug., 2009"	"2009/08"	45	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Sep., 2009"	"2009/09"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Oct., 2009"	"2009/10"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Nov., 2009"	"2009/11"	64	Not Applicable	Not Applicable
	"Oregon"	"41"	"2009"	"2009"	"Dec., 2009"	"2009/12"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Jan., 2010"	"2010/01"	70	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Feb., 2010"	"2010/02"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Mar., 2010"	"2010/03"	53	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Apr., 2010"	"2010/04"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"May, 2010"	"2010/05"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Jun., 2010"	"2010/06"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Jul., 2010"	"2010/07"	71	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Aug., 2010"	"2010/08"	49	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Sep., 2010"	"2010/09"	66	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Oct., 2010"	"2010/10"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Nov., 2010"	"2010/11"	49	Not Applicable	Not Applicable
	"Oregon"	"41"	"2010"	"2010"	"Dec., 2010"	"2010/12"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Jan., 2011"	"2011/01"	49	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Feb., 2011"	"2011/02"	46	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Mar., 2011"	"2011/03"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Apr., 2011"	"2011/04"	59	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"May, 2011"	"2011/05"	53	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Jun., 2011"	"2011/06"	53	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Jul., 2011"	"2011/07"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Aug., 2011"	"2011/08"	59	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Sep., 2011"	"2011/09"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Oct., 2011"	"2011/10"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Nov., 2011"	"2011/11"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2011"	"2011"	"Dec., 2011"	"2011/12"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Jan., 2012"	"2012/01"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Feb., 2012"	"2012/02"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Mar., 2012"	"2012/03"	55	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Apr., 2012"	"2012/04"	56	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"May, 2012"	"2012/05"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Jun., 2012"	"2012/06"	73	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Jul., 2012"	"2012/07"	75	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Aug., 2012"	"2012/08"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Sep., 2012"	"2012/09"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Oct., 2012"	"2012/10"	53	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Nov., 2012"	"2012/11"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2012"	"2012"	"Dec., 2012"	"2012/12"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Jan., 2013"	"2013/01"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Feb., 2013"	"2013/02"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Mar., 2013"	"2013/03"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Apr., 2013"	"2013/04"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"May, 2013"	"2013/05"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Jun., 2013"	"2013/06"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Jul., 2013"	"2013/07"	57	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Aug., 2013"	"2013/08"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Sep., 2013"	"2013/09"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Oct., 2013"	"2013/10"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Nov., 2013"	"2013/11"	59	Not Applicable	Not Applicable
	"Oregon"	"41"	"2013"	"2013"	"Dec., 2013"	"2013/12"	47	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Jan., 2014"	"2014/01"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Feb., 2014"	"2014/02"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Mar., 2014"	"2014/03"	53	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Apr., 2014"	"2014/04"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"May, 2014"	"2014/05"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Jun., 2014"	"2014/06"	68	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Jul., 2014"	"2014/07"	72	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Aug., 2014"	"2014/08"	73	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Sep., 2014"	"2014/09"	79	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Oct., 2014"	"2014/10"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Nov., 2014"	"2014/11"	64	Not Applicable	Not Applicable
	"Oregon"	"41"	"2014"	"2014"	"Dec., 2014"	"2014/12"	68	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Jan., 2015"	"2015/01"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Feb., 2015"	"2015/02"	63	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Mar., 2015"	"2015/03"	68	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Apr., 2015"	"2015/04"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"May, 2015"	"2015/05"	70	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Jun., 2015"	"2015/06"	70	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Jul., 2015"	"2015/07"	55	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Aug., 2015"	"2015/08"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Sep., 2015"	"2015/09"	48	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Oct., 2015"	"2015/10"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Nov., 2015"	"2015/11"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2015"	"2015"	"Dec., 2015"	"2015/12"	70	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Jan., 2016"	"2016/01"	64	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Feb., 2016"	"2016/02"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Mar., 2016"	"2016/03"	51	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Apr., 2016"	"2016/04"	71	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"May, 2016"	"2016/05"	54	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Jun., 2016"	"2016/06"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Jul., 2016"	"2016/07"	63	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Aug., 2016"	"2016/08"	75	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Sep., 2016"	"2016/09"	69	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Oct., 2016"	"2016/10"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Nov., 2016"	"2016/11"	60	Not Applicable	Not Applicable
	"Oregon"	"41"	"2016"	"2016"	"Dec., 2016"	"2016/12"	64	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Jan., 2017"	"2017/01"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Feb., 2017"	"2017/02"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Mar., 2017"	"2017/03"	66	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Apr., 2017"	"2017/04"	75	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"May, 2017"	"2017/05"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Jun., 2017"	"2017/06"	63	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Jul., 2017"	"2017/07"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Aug., 2017"	"2017/08"	75	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Sep., 2017"	"2017/09"	69	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Oct., 2017"	"2017/10"	73	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Nov., 2017"	"2017/11"	63	Not Applicable	Not Applicable
	"Oregon"	"41"	"2017"	"2017"	"Dec., 2017"	"2017/12"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Jan., 2018"	"2018/01"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Feb., 2018"	"2018/02"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Mar., 2018"	"2018/03"	82	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Apr., 2018"	"2018/04"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"May, 2018"	"2018/05"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Jun., 2018"	"2018/06"	76	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Jul., 2018"	"2018/07"	77	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Aug., 2018"	"2018/08"	64	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Sep., 2018"	"2018/09"	71	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Oct., 2018"	"2018/10"	94	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Nov., 2018"	"2018/11"	61	Not Applicable	Not Applicable
	"Oregon"	"41"	"2018"	"2018"	"Dec., 2018"	"2018/12"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Jan., 2019"	"2019/01"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Feb., 2019"	"2019/02"	63	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Mar., 2019"	"2019/03"	81	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Apr., 2019"	"2019/04"	76	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"May, 2019"	"2019/05"	84	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Jun., 2019"	"2019/06"	87	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Jul., 2019"	"2019/07"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Aug., 2019"	"2019/08"	78	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Sep., 2019"	"2019/09"	87	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Oct., 2019"	"2019/10"	72	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Nov., 2019"	"2019/11"	74	Not Applicable	Not Applicable
	"Oregon"	"41"	"2019"	"2019"	"Dec., 2019"	"2019/12"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Jan., 2020 "	"2020/01"	68	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Feb., 2020 "	"2020/02"	63	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Mar., 2020 "	"2020/03"	75	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Apr., 2020 "	"2020/04"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"May, 2020 "	"2020/05"	81	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Jun., 2020 "	"2020/06"	65	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Jul., 2020 "	"2020/07"	62	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Aug., 2020 "	"2020/08"	76	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Sep., 2020 "	"2020/09"	67	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Oct., 2020 "	"2020/10"	93	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Nov., 2020 "	"2020/11"	58	Not Applicable	Not Applicable
	"Oregon"	"41"	"2020 "	"2020"	"Dec., 2020 "	"2020/12"	74	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"1999"	"1999"	"Jan., 1999"	"1999/01"	122	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"1999"	"1999"	"Feb., 1999"	"1999/02"	103	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"1999"	"1999"	"Mar., 1999"	"1999/03"	110	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"1999"	"1999"	"Apr., 1999"	"1999/04"	88	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"1999"	"1999"	"May, 1999"	"1999/05"	111	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"1999"	"1999"	"Jun., 1999"	"1999/06"	102	Not Applicable	Not Applicable
